,Rm-Rf,SMB,HML,RMW,CMA,Rf,Mom,ST_Rev,Rp_ew_cc,Rp_ew_fi,Rp_vw_cc,Rp_vw_fi
22/04/1992,-0.01,0.03,0.61,-0.18,0.48,0.015,0.41,0.64,0.002459412,0.003074265,NaN,NaN
23/04/1992,0.22,-0.42,0.43,-0.15,0.45,0.015,-0.51,-0.51,0.00246612,0.00308265,NaN,NaN
24/04/1992,-0.51,0.53,-0.06,-0.09,0.23,0.015,-0.64,0.06,0.002304958,0.003073278,NaN,NaN
27/04/1992,-0.22,-0.56,-0.16,0.16,0.03,0.015,-0.53,-0.26,0.000476254,0.000635005,NaN,NaN
28/04/1992,-0.09,-0.87,0.44,-0.04,0.35,0.015,-0.85,-0.57,0.001551765,0.00206902,NaN,NaN
29/04/1992,0.8,0.22,-0.15,-0.01,-0.29,0.015,1.08,1.36,-0.003088187,-0.004411696,NaN,NaN
30/04/1992,0.88,0.55,-0.72,0.03,0.01,0.015,-0.17,1.3,-0.001305423,-0.00186489,NaN,NaN
01/05/1992,-0.45,0.58,-0.08,-0.1,-0.01,0.014,0.26,0.69,0.004000078,0.005714397,NaN,NaN
04/05/1992,1.02,-0.41,-0.37,0.19,-0.34,0.014,0.08,0.56,0.002096782,0.002995402,NaN,NaN
05/05/1992,0.16,0.17,0.04,-0.13,-0.01,0.014,0.11,0.67,-0.001279368,-0.001827669,NaN,NaN
06/05/1992,0.04,0.29,0.18,-0.27,-0.16,0.014,-0.09,0.25,0.001136117,0.001623024,NaN,NaN
07/05/1992,-0.19,0.09,0.22,0.19,0,0.014,-0.42,0.13,0.000235478,0.000336397,NaN,NaN
08/05/1992,-0.03,-0.16,0.28,-0.24,0.33,0.014,-0.16,0.26,5.35E-05,7.64E-05,NaN,NaN
11/05/1992,0.51,-0.17,-0.09,0.15,-0.02,0.014,0,0.18,-9.21E-05,-0.000131615,NaN,NaN
12/05/1992,-0.5,0.15,0.57,-0.13,0.1,0.014,0.29,-0.1,-0.001208694,-0.001611592,NaN,NaN
13/05/1992,-0.04,-0.14,0.59,-0.19,0.27,0.014,0.03,-0.02,0.003920652,0.005600932,NaN,NaN
14/05/1992,-0.81,-0.08,0.21,-0.01,0.3,0.014,-0.43,-0.24,0.001828604,0.002438138,NaN,NaN
15/05/1992,-0.59,0.32,-0.11,-0.29,-0.17,0.014,-0.17,0.03,NaN,NaN,NaN,NaN
18/05/1992,0.5,-0.43,-0.11,-0.12,-0.13,0.014,0.3,0.41,NaN,NaN,NaN,NaN
19/05/1992,0.72,-0.69,0.02,0.08,-0.11,0.014,0.02,0.15,-0.00166957,-0.002226094,NaN,NaN
20/05/1992,-0.06,0.24,0.05,0.02,0.13,0.014,0.12,0.21,-0.00118451,-0.001692158,NaN,NaN
21/05/1992,-0.63,0.47,0.17,-0.36,0.22,0.014,-0.06,-0.07,-0.001593278,-0.001991597,NaN,NaN
22/05/1992,0.27,0.06,-0.01,-0.11,-0.06,0.014,-0.18,0.2,0.001166941,0.001458676,NaN,NaN
26/05/1992,-0.7,-0.03,-0.04,-0.17,0.5,0.014,-1.16,-0.26,0.000708015,0.000885018,NaN,NaN
27/05/1992,0.22,-0.12,0.11,0.15,-0.25,0.014,0.26,0.81,-0.002648503,-0.003115886,NaN,NaN
28/05/1992,0.88,-0.6,-0.51,0.42,-0.2,0.014,0.4,0.58,0.000297607,0.000350125,NaN,NaN
29/05/1992,0.01,0.65,0.05,-0.09,0.03,0.014,0.49,0.68,-0.001982702,-0.002332591,NaN,NaN
01/06/1992,0.45,-0.16,0.01,0.31,-0.13,0.015,0.16,0.33,-0.00233712,-0.002749553,NaN,NaN
02/06/1992,-0.62,0.94,0.39,-0.31,0.08,0.015,0.16,0.19,0.00389402,0.004326689,NaN,NaN
03/06/1992,0.14,-0.07,0.3,-0.15,0.18,0.015,-0.24,-0.02,-0.001688546,-0.001876162,NaN,NaN
04/06/1992,-0.34,0.25,0.71,-0.2,0.08,0.015,-0.11,-0.11,-0.005324739,-0.005916377,NaN,NaN
05/06/1992,-0.08,-0.21,0.21,0.02,0.25,0.015,-0.19,0.14,0.000718719,0.000798576,NaN,NaN
08/06/1992,-0.16,-0.32,0.56,-0.04,0.18,0.015,-0.48,0.32,-0.000375329,-0.000417033,NaN,NaN
09/06/1992,-0.86,-0.29,0.58,-0.32,0.54,0.015,-0.46,-0.28,-0.000460542,-0.000511713,NaN,NaN
10/06/1992,-0.71,-0.06,0.4,-0.16,0.15,0.015,-0.66,-0.55,-0.001577324,-0.001752583,NaN,NaN
11/06/1992,0.2,-0.83,-0.06,-0.25,-0.02,0.015,-0.15,0.38,-0.004184713,-0.004649682,NaN,NaN
12/06/1992,0.24,0.08,-0.13,0.36,-0.06,0.015,0.62,0.87,0.002850011,0.003352954,NaN,NaN
15/06/1992,-0.02,-0.43,0.23,0,0.19,0.015,-0.22,-0.23,0.001199131,0.001410743,NaN,NaN
16/06/1992,-0.49,-0.18,0.59,-0.26,0.39,0.015,-0.12,-0.2,0.002340096,0.002753054,NaN,NaN
17/06/1992,-1.55,-0.37,0.11,0.21,0.26,0.015,-0.34,-0.25,0.003880731,0.004850914,NaN,NaN
18/06/1992,-0.43,-0.53,0.03,-0.08,-0.19,0.015,-0.33,0.31,-0.002191283,-0.002739104,NaN,NaN
19/06/1992,0.65,-0.21,-0.28,0.15,-0.07,0.015,0.25,0.81,-0.000217105,-0.000271381,NaN,NaN
22/06/1992,-0.27,-0.78,-0.36,0.31,-0.31,0.015,0.22,0.14,0.000913626,0.001142032,NaN,NaN
23/06/1992,0.29,0.05,-0.07,0.06,-0.18,0.015,0.08,0.71,0.00544048,0.0068006,NaN,NaN
24/06/1992,-0.13,-0.22,0.44,-0.17,0.17,0.015,-0.18,0.29,-0.000320166,-0.000400208,NaN,NaN
25/06/1992,-0.17,0.02,0.14,0.14,0.06,0.015,0.11,0.25,-0.000141086,-0.000176358,NaN,NaN
26/06/1992,0.05,-0.05,0.17,0.01,-0.02,0.015,0.36,0.38,0.000777877,0.000972347,NaN,NaN
29/06/1992,1.34,-0.29,-0.48,0.22,-0.42,0.015,0.5,1.16,-0.000648547,-0.000810684,NaN,NaN
30/06/1992,0.14,0.84,0.06,0.08,-0.04,0.015,0.47,0.64,0.00131374,0.001642175,NaN,NaN
01/07/1992,1.05,-0.36,-0.52,0.4,-0.19,0.014,0.37,0.86,0,0,0,0
02/07/1992,-0.3,-0.19,0.51,0.57,0.04,0.014,0.43,-0.16,0,0,0,0
06/07/1992,0.38,-0.66,-0.31,0.17,-0.16,0.014,-0.33,-0.4,9.14E-05,0.000304789,9.14E-05,0.000304789
07/07/1992,-1.04,0.34,1.02,-0.27,0.28,0.014,0.3,-0.33,-0.000358141,-0.00102326,-0.000352559,-0.001007141
08/07/1992,0.15,-0.55,0,0.2,-0.25,0.014,-0.11,0.12,-0.001359989,-0.003022198,-0.00139072,-0.003091475
09/07/1992,0.96,-0.03,-0.14,-0.06,-0.04,0.014,0.34,0.93,0.001393517,0.002787034,0.001416943,0.002838583
10/07/1992,0.19,0.41,-0.15,-0.06,-0.18,0.014,0.41,0.46,0.001259436,0.002289884,0.001255073,0.002282393
13/07/1992,0.16,0.13,-0.11,-0.13,-0.14,0.014,-0.04,0.42,0.001895773,0.003791546,0.001847503,0.003708054
14/07/1992,0.62,0.03,-0.09,-0.19,0.03,0.014,-0.27,0.76,-0.004267706,-0.008535413,-0.004274663,-0.008563614
15/07/1992,-0.12,0.41,-0.32,-0.06,-0.31,0.014,-0.15,0.27,0.002094164,0.004188327,0.002095231,0.004215623
16/07/1992,0.08,0.03,-0.55,-0.06,-0.09,0.014,-0.4,0.46,0.00101952,0.00203904,0.001003127,0.00201404
17/07/1992,-0.52,0,0.14,0.2,0.14,0.014,0.04,0.57,-0.000707096,-0.001178493,-0.000718214,-0.001200219
20/07/1992,-0.48,-0.33,0.35,0.12,-0.04,0.014,0.18,0.47,-0.001434171,-0.002206417,-0.001424069,-0.002197411
21/07/1992,0.16,0.26,-0.41,0.21,-0.03,0.014,0.16,0.29,0.005892313,0.009065097,0.005995027,0.009257804
22/07/1992,-0.68,0.22,0.28,0.39,0.12,0.014,-0.11,0.25,0.001794028,0.002760043,0.001604859,0.002470287
23/07/1992,0.24,-0.07,0.05,-0.15,-0.1,0.014,-0.22,0.36,0.000778779,0.001297966,0.000763546,0.001274307
24/07/1992,-0.05,0.04,0.2,-0.15,0.18,0.014,-0.36,0.35,0.001434774,0.002049678,0.001367183,0.001956734
27/07/1992,0.04,0.06,-0.08,0.21,-0.18,0.014,0.08,0.49,-0.001487581,-0.002125116,-0.001528037,-0.002198322
28/07/1992,1.31,-0.56,-0.12,-0.21,-0.09,0.014,0.41,0.34,0.004080862,0.005829803,0.004139102,0.005958753
29/07/1992,1.05,-0.28,-0.34,0.2,0.06,0.014,0.05,0.66,-0.00113536,-0.001621942,-0.001156152,-0.001661413
30/07/1992,0.38,0.07,0.23,-0.24,0.18,0.014,-0.27,0.48,0.000363109,0.00055863,0.000445328,0.000692787
31/07/1992,0.16,0.4,-0.18,0.13,-0.05,0.014,0.09,0.15,0.001227669,0.001753813,0.001239861,0.00179064
03/08/1992,0.24,0.09,-0.36,0.36,-0.16,0.012,-0.03,-0.02,-0.001257967,-0.001935334,-0.001234817,-0.001930873
04/08/1992,-0.11,0.18,-0.12,0.32,-0.11,0.012,-0.01,0.42,-0.003235388,-0.004313851,-0.003252076,-0.004382987
05/08/1992,-0.52,0.15,0.09,0.32,0.24,0.012,0.13,0.24,0.000624211,0.000832282,0.000680835,0.000918638
06/08/1992,-0.35,0.04,-0.23,0.42,-0.06,0.012,-0.11,0.38,-0.000782801,-0.000978501,-0.000634832,-0.000799386
07/08/1992,-0.25,0.2,-0.16,-0.05,-0.21,0.012,-0.08,0.54,0.003251724,0.004335632,0.003257024,0.004381505
10/08/1992,0.01,-0.36,0.15,0.04,0.12,0.012,0.04,0.42,0.00258867,0.0036981,0.002392868,0.003460441
11/08/1992,-0.14,-0.01,0.13,0.19,-0.11,0.012,0.17,0.14,0.002594364,0.003706235,0.002583355,0.003743982
12/08/1992,-0.31,0.17,-0.08,0.26,-0.18,0.012,0.02,0.17,-8.46E-05,-0.000120851,-0.000169646,-0.000245579
13/08/1992,0.04,-0.1,-0.14,0.24,-0.16,0.012,-0.3,0.18,-0.000897801,-0.001282572,-0.000926081,-0.001340692
14/08/1992,0.49,-0.17,0.06,0.03,-0.03,0.012,0.01,0.45,-0.00041923,-0.0005989,-0.000303491,-0.000439547
17/08/1992,0.18,-0.14,-0.05,0.32,-0.14,0.012,0.16,0.45,0.001396054,0.001994363,0.001459339,0.002113858
18/08/1992,0.09,-0.21,-0.06,0.14,-0.02,0.012,-0.06,0.18,-0.000688685,-0.000918247,-0.000973842,-0.001310189
19/08/1992,-0.66,0.17,-0.11,0.02,-0.13,0.012,0.07,-0.06,-0.000381664,-0.000545235,-0.000310848,-0.000450303
20/08/1992,-0.05,-0.21,-0.05,0.33,-0.26,0.012,0.21,0.04,-0.003874787,-0.00553541,-0.004084723,-0.005413329
21/08/1992,-0.75,0.26,0.16,0.2,-0.02,0.012,0.13,0.45,0.003301706,0.005079547,0.003224975,0.003108949
24/08/1992,-1.16,-0.08,-0.24,0.35,-0.12,0.012,-0.29,-0.13,-0.000111142,-0.000170988,-4.67E-05,-0.002824356
25/08/1992,0.05,-0.42,-0.07,0.26,-0.06,0.012,-0.38,0.42,-0.00119132,-0.0018328,-0.001082747,-0.001703227
26/08/1992,0.49,-0.24,-0.22,0.14,-0.09,0.012,0.28,0.37,0.001383195,0.002305325,0.001356503,0.00231787
27/08/1992,0.22,0.38,-0.04,0.06,-0.14,0.012,0.18,0.7,0.002742556,0.004570926,0.002671445,0.004560346
28/08/1992,0.23,-0.1,0.08,-0.02,0.14,0.012,-0.21,0.11,0.000294394,0.000490656,0.000349847,0.00059609
31/08/1992,-0.13,-0.02,0.21,-0.09,-0.08,0.012,-0.16,-0.02,-0.000556099,-0.000926831,-0.000647178,-0.00110243
01/09/1992,0.45,-0.18,-0.4,0.36,-0.23,0.012,-0.1,0.17,-0.002078313,-0.003463856,-0.002024465,-0.003450129
02/09/1992,0.52,0.2,-0.19,0.03,-0.05,0.012,-0.37,0.46,-0.001147273,-0.001765036,-0.00130871,-0.002060261
03/09/1992,0.11,0.41,-0.47,0.07,-0.22,0.012,0.07,0.44,-0.002559622,-0.00393788,-0.002436151,-0.003838044
04/09/1992,-0.21,0.05,-0.13,0.26,-0.22,0.012,0.32,0.35,0.001659957,0.00255378,0.001702366,0.002685774
08/09/1992,-0.59,0.12,-0.24,0.21,0,0.012,-0.26,-0.35,-0.000114647,-0.000176381,-0.000171676,-0.000270583
09/09/1992,0.41,-0.21,-0.28,-0.13,-0.21,0.012,-0.09,0.11,0.003156524,0.004856191,0.003049361,0.004806645
10/09/1992,0.83,-0.11,-0.17,0.12,-0.25,0.012,0.05,-0.22,0.003628713,0.005582635,0.003477655,0.00547217
11/09/1992,0.04,0.32,-0.56,0.17,-0.18,0.012,-0.08,0.21,-0.001481517,-0.002116453,-0.001259577,-0.001826233
14/09/1992,1.39,-0.48,-0.37,0.26,-0.35,0.012,0.21,0.23,0.000946162,0.00135166,0.000906741,0.001315411
15/09/1992,-1.12,0.5,0.25,0.23,0.02,0.012,0.45,0.37,0.000230396,0.000287994,0.00037815,0.00047784
16/09/1992,-0.08,-0.1,0.1,0.17,0.14,0.012,0.36,-0.15,0.001164124,0.001455155,0.001223691,0.001546135
17/09/1992,0.02,0.01,-0.18,0.19,-0.02,0.012,0.24,0.06,0.002938408,0.003673011,0.002878116,0.003627776
18/09/1992,0.52,-0.29,0.27,-0.25,0.22,0.012,0.18,0.34,-0.000949559,-0.001266078,-0.001180973,-0.001597265
21/09/1992,-0.11,-0.07,0.24,0.12,0.16,0.012,0.29,-0.01,-0.000576646,-0.000768861,-0.000635324,-0.000859633
22/09/1992,-1.04,0.58,0.32,0.01,0.45,0.012,-0.11,0.68,-0.003446342,-0.004595122,-0.003377415,-0.004551944
23/09/1992,-0.03,-0.03,-0.02,0.2,-0.06,0.012,0.11,0.28,0.002546055,0.00339474,0.002574287,0.003473615
24/09/1992,0.36,0,0.04,-0.39,-0.16,0.012,0,0.2,-0.000278512,-0.00037135,-0.000182189,-0.000245617
25/09/1992,-1.06,-0.07,1.03,-0.18,0.48,0.012,0.11,0.47,0.004840902,0.006454536,0.004740522,0.006391296
28/09/1992,0.3,-0.61,0.32,0.13,0.31,0.012,0.29,0.06,-0.000382285,-0.000509713,-0.000595747,-0.000801884
29/09/1992,0.1,-0.08,0.12,-0.04,-0.15,0.012,0.25,0.26,-0.002354563,-0.002943204,-0.002403395,-0.003033507
30/09/1992,0.38,0.52,0.1,0.11,-0.34,0.012,0.32,-0.1,-0.001426428,-0.001783035,-0.001337931,-0.001689772
01/10/1992,-0.44,-0.37,0.19,0.15,-0.01,0.01,0.59,0.11,0.000806909,0.001008636,0.000708157,0.000894699
02/10/1992,-1.28,0.39,0.31,0.03,0.23,0.01,0.43,-0.08,0.000150961,0.000188701,0.000380065,0.000480092
05/10/1992,-0.82,-0.86,0.19,0.19,-0.24,0.01,0.02,0.39,-0.000288306,-0.000339183,-0.000278081,-0.00032961
06/10/1992,0.16,0.49,-0.19,0.17,-0.05,0.01,-0.07,-0.06,0.002397101,0.002820119,0.0024701,0.002927969
07/10/1992,-0.55,0.71,-0.33,0.22,-0.03,0.01,0.19,-0.1,0.00277722,0.003267318,0.002919889,0.003459553
08/10/1992,0.81,-0.09,-0.59,0.29,-0.49,0.01,0.06,0.28,-0.002550529,-0.003188162,-0.002583724,-0.00325926
09/10/1992,-1.05,0.62,0.18,0.37,0.05,0.01,0.35,-0.26,0.000935355,0.001336221,0.000867596,0.001270552
12/10/1992,0.94,-0.63,0.18,-0.11,0,0.01,0.03,0.61,-0.002808696,-0.004012423,-0.002903399,-0.004250176
13/10/1992,0.48,-0.07,-0.26,0.15,-0.29,0.01,0.05,0.75,0.002457352,0.003276469,0.002491061,0.003380803
14/10/1992,0.02,0.21,-0.17,0.12,-0.19,0.01,0.18,0.59,0.004563234,0.005704043,0.004506548,0.005709418
15/10/1992,0.09,0.14,-0.29,-0.01,-0.33,0.01,0.64,0.2,0.00084015,0.001050188,0.000846906,0.001071676
16/10/1992,0.45,-0.05,-0.31,0.18,-0.03,0.01,0.22,-0.15,0.001217505,0.00162334,0.001169532,0.001584904
19/10/1992,0.92,0.23,-0.92,0.11,-0.51,0.01,0.15,0.49,-0.005024858,-0.00669981,-0.005021944,-0.006802718
20/10/1992,0.16,0.3,0.22,-0.46,0.3,0.01,0.18,0.52,0.000517848,0.000690464,0.000585775,0.000794913
21/10/1992,0.17,0.31,-0.02,0.11,0.09,0.01,0.21,0.48,-0.002111642,-0.002815522,-0.002082758,-0.002825769
22/10/1992,-0.17,-0.01,0.11,-0.08,0.03,0.01,-0.38,0.55,0.0017603,0.002347067,0.001621484,0.002201578
23/10/1992,-0.13,0.39,0.25,-0.28,0.15,0.01,-0.22,0.37,-0.001933919,-0.002578559,-0.002050237,-0.002782108
26/10/1992,0.82,-0.63,0.35,-0.21,0.19,0.01,0.14,0.09,0.001272254,0.001696339,0.001418057,0.001925672
27/10/1992,0.03,-0.01,-0.17,0.18,0.15,0.01,0.13,0.58,-0.001317105,-0.00175614,-0.001287212,-0.001747103
28/10/1992,0.48,0.09,-0.27,0.11,0.1,0.01,-0.33,0.33,0.000542245,0.000677806,0.000515125,0.0006478
29/10/1992,0.28,0.07,-0.47,0.11,-0.07,0.01,0.01,0.02,0.000464629,0.000580786,0.00046641,0.000586461
30/10/1992,-0.32,0.78,-0.06,0,0.05,0.01,-0.68,0.5,-0.000198861,-0.000248576,-0.000453042,-0.000569583
02/11/1992,0.79,-0.35,-0.1,-0.1,-0.27,0.012,-0.24,0.22,0.000275123,0.000343904,0.000531346,0.000668108
03/11/1992,-0.5,0.45,0.24,-0.32,0.17,0.012,-0.07,0.33,0.003352194,0.004190243,0.003396417,0.004270035
04/11/1992,-0.47,0.44,0.25,-0.12,-0.09,0.012,0.23,0.24,-0.001640634,-0.002187512,-0.001613421,-0.002166314
05/11/1992,0.44,0.25,-0.36,-0.18,-0.14,0.012,-0.02,-0.19,-0.005312574,-0.006640717,-0.005096257,-0.006394024
06/11/1992,0.03,0.45,-0.32,-0.09,-0.35,0.012,-0.2,-0.54,-0.004482798,-0.005977064,-0.004137288,-0.005538141
09/11/1992,0.35,0.47,-0.59,-0.21,-0.38,0.012,-0.06,-0.65,0.005181173,0.00690823,0.004735424,0.005126091
10/11/1992,0.17,0.59,-0.58,0.1,-0.48,0.012,-0.04,-0.23,0.00150236,0.002003147,0.001462341,0.002728839
11/11/1992,0.86,0.42,-0.78,0.22,-0.55,0.012,-0.48,-0.38,0.000261095,0.000372993,0.000487038,0.001245677
12/11/1992,0.08,-0.18,0.17,-0.05,0.14,0.012,-0.22,0.47,0.001085367,0.001669796,0.000892134,0.001419192
13/11/1992,0,0.43,0.02,-0.12,-0.05,0.012,-0.11,0.46,-0.003359918,-0.005169105,-0.003368319,-0.005083607
16/11/1992,-0.33,0.22,0.01,0.05,-0.18,0.012,0.01,0.43,0.001464209,0.002252629,0.001526858,0.001803197
17/11/1992,-0.4,-0.16,0.53,0,0.37,0.012,0.24,0.61,0.002050469,0.003154567,0.002290835,0.00474076
18/11/1992,0.81,0.01,-0.41,0.45,-0.19,0.012,-0.17,0.18,-0.000680345,-0.001046684,-0.000613154,-0.001545214
19/11/1992,0.23,0.21,-0.33,0.2,-0.28,0.012,0.38,-0.04,0.003188962,0.004906096,0.0031574,0.004132822
20/11/1992,0.68,-0.11,-0.09,-0.01,-0.15,0.012,0.26,0.23,-0.000968939,-0.001384199,-0.000851314,-0.001484498
23/11/1992,-0.28,0.26,0.22,0.04,0.07,0.012,0.05,0.29,0.003759439,0.005370627,0.00397716,0.006104347
24/11/1992,0.6,0,-0.18,0.13,0,0.012,0.37,-0.04,-0.001067399,-0.001524855,-0.001336174,-0.001940898
25/11/1992,0.41,0.05,0.33,-0.35,0.23,0.012,0.34,0.29,-0.000944305,-0.001452777,-0.000889154,-0.001405283
27/11/1992,0.24,0,0.05,-0.1,0.29,0.012,-0.14,0.15,-0.001147915,-0.001766022,-0.001654625,-0.002305435
30/11/1992,0.34,0.21,0.51,-0.22,0.23,0.012,0.04,0.14,0.004933217,0.007589565,0.005828343,0.008634966
01/12/1992,-0.06,0.12,0.06,-0.06,0.18,0.013,-0.18,0.44,0.000729102,0.001121696,0.001001525,0.001580323
02/12/1992,-0.21,0.39,0.2,-0.51,0.02,0.013,-0.17,0.36,0.002938873,0.004521343,0.003055507,0.004509714
03/12/1992,0.06,0.29,0,-0.16,0.05,0.013,-0.05,0.13,0.001386903,0.002311505,0.001199557,0.002108598
04/12/1992,0.51,0.08,-0.15,0.04,0,0.013,0.33,0.01,-0.000823675,-0.001372791,-0.000772667,-0.001771632
07/12/1992,0.64,-0.06,-0.27,-0.01,0.1,0.013,0.17,0.24,0.000654347,0.001090579,0.000410837,0.001029227
08/12/1992,0.32,-0.13,0.16,0.19,-0.08,0.013,0.06,0.02,-0.001189889,-0.001983148,-0.001288282,-0.001993182
09/12/1992,-0.29,-0.11,0.21,0.15,0.07,0.013,0.07,0.1,-0.00392088,-0.006032124,-0.003438408,-0.004299495
10/12/1992,-0.32,-0.37,0.33,-0.13,0.2,0.013,0.17,0.53,0.003846374,0.005917498,0.003569314,0.004759029
11/12/1992,-0.17,0.09,0.17,0.11,0.28,0.013,-0.27,0.46,0.001355976,0.002086118,0.001879487,0.002454757
14/12/1992,-0.17,0.01,0.19,-0.19,0.12,0.013,0.12,0.25,-0.006173719,-0.010289532,-0.006794943,-0.011105633
15/12/1992,-0.18,-0.4,0.25,0.29,0.05,0.013,0.52,0.11,-0.003254409,-0.005006783,-0.003684501,-0.006156071
16/12/1992,-0.37,-0.34,0.46,-0.14,0.18,0.013,0.35,0.08,0.002379539,0.003660829,0.002101668,0.003631755
17/12/1992,0.88,-0.06,-0.5,0.5,-0.34,0.013,0.21,0.19,-0.000752643,-0.001157912,-0.000802191,-0.000793445
18/12/1992,1.1,-0.58,-0.17,-0.02,-0.03,0.013,0.01,0.07,-0.004385006,-0.006746164,-0.004140346,-0.00694677
21/12/1992,-0.08,-0.06,0.12,0.34,-0.25,0.013,0.58,-0.19,-0.002663631,-0.004097894,-0.002453499,-0.003954655
22/12/1992,-0.06,-0.06,0.59,-0.1,0.14,0.013,0.56,0.28,-0.006073499,-0.009343845,-0.005712963,-0.008211532
23/12/1992,-0.14,0.36,0.46,-0.03,0.07,0.013,1.11,0,0.004877382,0.006967689,0.005022811,0.006833135
24/12/1992,0.19,0.27,-0.01,-0.09,0.01,0.013,-0.03,0.36,0.006821299,0.009095066,0.006879974,0.008817768
28/12/1992,-0.06,-0.25,0.09,-0.04,0.07,0.013,0.58,0.33,-0.004736302,-0.006315069,-0.004813399,-0.006492337
29/12/1992,-0.05,0.45,0.13,-0.09,-0.22,0.013,0.35,0.31,-0.0022517,-0.003002267,-0.002784987,-0.00429738
30/12/1992,0.2,0.43,0.1,-0.22,0.15,0.013,0,0.58,0.000570389,0.000760519,0.001418103,0.001026568
31/12/1992,-0.18,1.55,0,-0.34,-0.02,0.013,-0.29,0.59,0.003491991,0.004655989,0.002331638,0.003392023
04/01/1993,-0.3,-0.36,0.55,-0.6,0.49,0.012,-0.39,1.11,0,0,0,0
05/01/1993,-0.19,0.39,0.25,-0.08,0.38,0.012,0.5,-0.03,0,0,0,0
06/01/1993,0.14,0.44,0.49,-0.5,0.33,0.012,0.8,-0.73,-0.000603871,-0.002415486,-0.000603871,-0.002415486
07/01/1993,-0.77,0.62,0.18,-0.19,-0.04,0.012,0.28,0.02,0.000694484,0.002777936,0.000699201,0.002801882
08/01/1993,-0.4,-0.02,-0.18,-0.15,0.06,0.012,-0.44,0.27,0.001150999,0.002557775,0.001125411,0.002500622
11/01/1993,0.41,0.06,0.3,-0.13,-0.18,0.012,-0.1,0.26,9.30E-05,0.000206715,9.15E-05,0.00020302
12/01/1993,0,-0.27,0.19,0.14,0.09,0.012,0.25,0.46,-0.000919678,-0.001839355,-0.000923667,-0.001844917
13/01/1993,0.5,0.01,-0.11,0.3,-0.1,0.012,0.66,-0.23,0.00212869,0.003870346,0.002136433,0.003883194
14/01/1993,0.73,0.32,-0.17,0.34,-0.35,0.012,0.35,-0.77,0.001431641,0.002602984,0.001444015,0.002620083
15/01/1993,0.36,0.17,0.33,-0.23,0.26,0.012,0.42,0.21,-0.001596567,-0.002902849,-0.00159844,-0.002896877
18/01/1993,0.01,0.02,0.94,0.03,0.51,0.012,0.68,-0.34,0.001348786,0.002997302,0.001344187,0.002996295
19/01/1993,-0.27,0.26,1.32,-0.22,0.61,0.012,0.52,-0.48,0.001140747,0.002534992,0.00115508,0.00257052
20/01/1993,-0.27,0.61,0.14,-0.04,0.01,0.012,-0.13,0.38,-0.001104688,-0.002454862,-0.00112841,-0.002507623
21/01/1993,0.43,-0.16,-0.05,-0.24,-0.32,0.012,0.23,0.09,-0.002518677,-0.005597061,-0.002573605,-0.005727133
22/01/1993,0.25,0.25,0.29,-0.22,0.08,0.012,-0.22,0.05,-0.000121716,-0.000243432,-0.000136719,-0.000274596
25/01/1993,0.74,-0.02,0.14,-0.37,0.31,0.012,0.17,0.16,0.001841492,0.003348167,0.001841769,0.003362288
26/01/1993,0.02,0.4,0.25,0.31,0.49,0.012,0.77,0.11,-0.003119302,-0.005671458,-0.003105144,-0.005660086
27/01/1993,-0.54,-0.6,0.65,0.12,0.23,0.012,0.26,0.77,0.001701993,0.002836655,0.001692999,0.002834846
28/01/1993,-0.02,-0.32,0.14,-0.08,0.16,0.012,-0.2,0.91,0.00133988,0.002233134,0.001381673,0.002310911
29/01/1993,0.11,0.26,0.08,0.15,-0.14,0.012,-0.02,0.45,-0.002163209,-0.003605349,-0.00227659,-0.00380417
01/02/1993,0.84,-0.56,0.22,0,0.17,0.012,0.71,0,-0.000633295,-0.001151445,-0.000626087,-0.001147494
02/02/1993,0.14,0.15,0.27,-0.12,0.34,0.012,0.57,-0.24,0.000634836,0.001154247,0.000634644,0.001163785
03/02/1993,0.95,-0.06,0.25,0.03,-0.01,0.012,0.08,0.16,-0.000481639,-0.000740983,-0.000580684,-0.000899503
04/02/1993,0.55,-0.43,0.7,-0.27,0.59,0.012,0.44,-0.21,0.000524851,0.000807463,0.000446358,0.000691647
05/02/1993,-0.33,-0.56,0.7,-0.25,0.91,0.012,-0.23,0.44,0.00389647,0.00599457,0.003838734,0.005946795
08/02/1993,-0.21,0.04,0.38,-0.22,0.39,0.012,0,0.06,-0.000195451,-0.000300694,-0.000162822,-0.000251708
09/02/1993,-0.66,-0.08,0.16,0.19,0.04,0.012,-0.4,0.33,0.002152024,0.003310806,0.002077138,0.003211352
10/02/1993,0.2,-0.2,0.01,-0.11,-0.13,0.012,-0.07,0.55,-0.000546691,-0.000911152,-0.000552429,-0.000927957
11/02/1993,0.3,0.14,0.3,-0.37,0.19,0.012,-0.14,0.43,-0.001028698,-0.001714496,-0.001040456,-0.001748392
12/02/1993,-0.61,0.16,0.36,-0.12,0.26,0.012,-0.08,0.25,0.004666273,0.007777122,0.004632531,0.007790066
16/02/1993,-2.71,-0.77,0.86,0.05,0.5,0.012,0.07,-0.2,-0.00021468,-0.000330277,-0.000246906,-0.000381227
17/02/1993,-0.43,-0.78,0.6,-0.3,0.48,0.012,-0.34,0.12,0.002906451,0.004844084,0.00279327,0.004674916
18/02/1993,-0.17,0.8,0,0.34,-0.32,0.012,0.85,0.51,0.000789574,0.001315956,0.000808158,0.001350028
